UniqueCount	AmbigCount
0	1
0	0
0	60
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	4
0	0
0	0
0	0
1	3
0	0
0	9
0	9
0	0
1	21
0	0
0	0
0	0
0	4
0	56
0	56
0	57
0	38
0	17
24	1
0	0
0	14
0	0
0	0
0	0
0	0
0	66
0	0
0	2
0	4
0	2
0	1
0	0
0	2
0	2
0	2
0	0
0	0
0	2
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	2
0	2
12	91
0	0
0	0
0	2
0	2
0	0
0	2
0	2
0	2
0	1
0	0
0	0
89	26915
18	29834
0	2310
5	2
0	2058
2	91
37	11200
0	1059
0	0
0	0
1	48
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	6
0	1
0	1
0	3
11	0
0	0
0	0
8	0
0	0
0	13
0	9
2	36
4	0
0	35
0	20
0	20
0	36
0	0
0	13
0	36
0	13
0	27
0	0
0	13
0	1
0	0
0	10
0	13
0	13
0	13
0	0
0	1
0	1
0	1
0	9
0	17
0	20
0	18
0	13
0	10
0	13
0	10
0	0
0	13
0	18
0	9
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	9
0	4
0	1
0	0
0	0
0	0
7	41
12	22
0	12
0	10
0	2
0	470
0	470
0	0
0	466
0	1
0	1
0	1
0	1
0	1
0	466
0	257
0	0
0	0
0	0
0	0
0	189
1	181
35	233
0	0
3	9
3	54
80	0
0	0
0	0
0	0
132	17
0	3
0	3
0	0
0	14
0	0
0	0
0	0
0	0
9	0
4	31
0	31
0	28
0	27
0	47
0	16
2	47
0	0
0	0
0	456
8	456
0	456
0	456
0	0
0	0
0	0
0	0
5	8
0	386
0	455
0	53
0	56
0	35
0	53
0	56
0	58
0	55
0	52
0	2
0	50
0	0
0	0
0	2
0	26
0	26
0	26
0	26
0	26
0	26
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	473
0	473
0	464
0	453
3	357
0	135
0	2
278	0
0	0
0	0
0	0
0	0
0	0
0	2
0	387
0	387
0	387
0	47
0	42
0	38
0	38
0	4
0	36
0	36
0	36
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	11
0	11
0	0
0	11
0	0
0	0
0	24
0	24
0	17
0	3
0	0
0	0
0	0
0	0
0	0
0	0
10	2
0	0
0	0
0	0
0	33
0	1
0	0
0	1
0	0
0	32
0	10
0	90
0	90
0	90
0	90
0	90
0	90
0	90
0	90
1	92
0	87
0	87
0	87
0	87
0	58
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	18
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
54	0
0	0
0	0
4	165
0	165
0	0
0	0
0	0
0	0
0	0
0	0
0	179
0	179
0	179
0	179
0	179
0	0
0	0
0	0
0	0
0	0
11	464
0	464
0	452
0	447
0	0
0	0
0	0
0	351
0	360
0	338
0	320
0	378
0	342
0	251
0	259
0	68
0	75
0	18
0	20
0	18
0	10
0	34
0	3
0	9
0	3
0	9
0	83
0	83
0	83
0	83
0	83
0	81
0	83
0	83
0	81
0	0
0	83
0	78
0	82
0	83
8	555
0	479
3	552
0	18
0	80
0	66
0	4
6	3
0	2
0	2
0	2
0	0
0	0
0	0
2	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	150
0	0
0	1
0	28
0	14
0	28
0	0
0	14
0	14
0	0
0	1
0	0
0	152
0	3
0	152
0	4
0	152
0	0
0	0
0	1
1	0
0	0
1	0
0	437
0	432
0	5
99	15
0	16
12	152
0	0
26	0
0	0
15	0
0	57
0	57
0	57
0	57
0	57
0	57
0	57
2	165
0	0
0	57
0	0
0	57
0	1
0	1
0	0
0	57
0	0
0	0
0	57
0	0
0	0
0	0
0	57
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	54
0	57
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	543
0	540
0	468
0	464
0	383
0	178
0	178
0	178
0	415
4	0
0	13
2	246
0	246
0	6
5	178
0	0
0	0
0	0
1	346
0	323
0	9
0	251
0	266
0	280
0	295
0	294
0	298
0	281
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	32
0	6
5	154
2	105
0	7
0	7
1	324
0	0
1	13
0	0
0	0
2	15
0	26
0	25
0	1
0	97
0	92
0	92
0	37
0	0
0	1
0	1
0	1
0	1
0	1
0	7
0	0
0	3
0	8
0	8
0	5
0	0
0	1130
0	1121
0	1168
0	929
0	887
0	895
0	874
0	928
0	894
3	884
0	877
0	680
0	653
0	512
0	513
0	489
0	469
0	446
6	422
0	202
0	196
0	132
0	72
0	24
0	0
0	0
0	13
0	0
0	7
0	54
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	28
0	0
0	0
1	140
0	0
0	6
0	0
0	1
14	16
0	1
0	1
0	16
0	1
0	0
0	0
0	2
0	1
0	0
0	2
0	1
0	0
1	36
0	2
0	1
0	0
0	2
0	0
0	0
0	17
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	17
0	0
16	226
10	0
0	0
2	98
0	102
0	93
0	91
0	0
2	53
0	37
0	37
0	38
0	38
0	6
0	13
0	16
0	0
0	0
0	0
0	0
223	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	27
0	0
0	3
0	0
2	0
0	0
0	0
0	361
0	15
0	362
0	22
0	0
0	327
0	16
0	265
0	284
0	167
0	167
0	70
0	37
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	11
0	11
0	0
0	0
0	0
0	8
0	11
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	138
0	138
0	141
0	138
0	1
0	130
0	1
0	0
0	0
0	0
0	141
0	0
0	141
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	2
0	1
0	1
0	2
0	1
0	1
0	1
0	0
1	0
3	0
0	2
0	0
0	3
33	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	6
5	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	19
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	178
0	178
0	30
0	30
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	0
0	12
0	12
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	12
0	1
0	11
0	12
0	1
0	0
0	10
0	5
0	11
0	11
0	8
0	6
0	5
0	6
0	5
0	1
0	1
0	2
0	2
0	0
0	0
0	0
0	0
0	0
6	16
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
659	33
1	32
0	30
0	0
0	0
2	317
0	304
0	304
0	304
0	296
0	304
0	304
0	282
0	274
0	298
0	296
0	303
0	304
0	281
0	281
0	280
0	0
0	230
0	166
0	229
0	47
0	19
0	80
0	46
0	1
0	0
0	0
0	10
0	9
0	10
0	10
0	10
0	10
0	10
0	10
0	1
0	5
0	41
0	41
0	40
0	28
0	28
0	28
0	28
0	28
0	28
0	0
0	0
0	0
0	0
0	0
4	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	51
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
450	40
29	40
0	0
0	34
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	17
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	0
0	17
0	0
0	0
0	15
0	0
0	17
0	0
0	0
0	0
0	6
0	0
0	0
0	6
2	0
0	0
0	17
0	15
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	17
0	10
0	2
0	2
0	2
0	10
0	0
0	315
321	2095
2	2090
0	2091
0	1653
0	1617
0	328
0	307
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
25	52
0	0
0	50
0	11
0	0
0	0
0	0
0	0
11	0
0	87
0	87
0	87
0	87
0	87
0	87
0	87
0	1
0	0
1	0
8	89
0	0
0	0
2	121
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	9
0	10
0	6
0	6
0	6
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	20
0	21
0	21
0	21
0	21
0	21
0	21
0	21
0	21
0	21
0	21
0	21
0	21
0	19
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	5
0	5
0	5
0	0
122	80
0	4
0	4
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	3
0	3
0	0
0	3
0	52
0	54
0	0
0	0
0	0
48	0
0	0
27	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	64
0	81
0	75
0	62
0	62
0	65
0	64
0	64
0	65
2	59
0	40
0	42
0	43
0	28
0	15
0	3
0	3
0	2
0	2
0	2
0	4
0	2
0	2
2	2
0	0
0	67
0	0
0	0
0	9
0	0
0	0
0	63
0	0
0	23
5	23
2	32
0	20
0	26
0	13
0	6
0	18
0	29
0	18
0	21
0	21
0	9
0	7
0	5
0	26
0	26
0	16
0	17
0	3
0	11
0	11
0	11
0	13
0	13
0	0
0	10
0	10
0	3
0	13
0	13
0	11
0	11
0	11
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	4
0	0
1	0
102	15
0	15
0	9
0	0
0	45
0	19
0	45
0	44
0	45
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	11
0	0
0	0
0	0
0	0
0	43
4	40
0	402
0	394
0	399
4	37
0	293
0	68
16	177
0	358
0	0
1	0
0	0
3	5
0	0
63	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	2
0	2
0	1
0	0
0	0
0	305
25	308
0	67
0	57
0	1
0	142
0	32
0	1
0	255
0	0
0	20
0	0
0	0
0	0
1	237
0	0
0	234
0	0
0	0
0	0
0	235
1	200
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	5552
0	5445
0	5415
0	5038
0	298
0	267
0	252
0	147
0	7
0	139
0	119
0	101
0	88
0	2
0	2
0	13
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	177
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
52	41
0	25
0	39
27	13
0	0
0	13
0	0
0	0
0	13
0	13
0	13
1	10
0	0
0	0
28	202
0	0
0	18
39	0
0	18
0	0
0	0
0	0
0	0
0	46
15	46
0	0
0	46
0	46
0	0
0	46
0	0
0	46
0	46
0	46
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	46
0	0
0	0
7	0
11	305
0	305
0	199
0	299
0	302
0	0
0	0
0	3
0	0
9	53
0	53
0	7
0	0
0	0
0	0
0	2
19	54
0	50
0	46
0	10
0	0
0	0
0	110
5	164
0	5
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	33
0	82
0	82
3	0
0	0
0	4
11	125
0	0
0	13
0	0
0	0
0	0
0	0
0	107
0	106
0	170
0	5
0	90
0	90
0	90
0	90
0	170
0	84
0	0
0	0
0	124
0	124
0	124
0	0
0	0
0	0
0	0
0	0
0	22
0	0
0	0
0	18
0	14
0	0
3	11
6	83
0	0
0	31
0	31
0	0
0	1
0	0
377	19
0	1
0	3
0	1
0	1
0	0
0	18
0	9
0	0
0	52
0	42
0	92
0	44
0	37
33	212
0	0
2	77
0	114
1	185
0	36
456	296
0	2
26	2
0	0
0	0
52	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	47
0	147
0	83
6	95
0	147
0	57
0	73
0	79
0	540
0	100
0	55
0	460
0	89
0	74
0	82
0	82
0	40
0	41
0	2
0	37
0	341
0	38
0	341
0	30
0	17
0	4
0	10
0	3
0	61
0	5
0	3
0	0
0	5
0	2
0	208
0	10
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
7	849
0	848
0	175
0	0
0	0
0	0
0	97
0	97
1	152
0	23
0	15
0	14
0	0
0	75
0	3
0	0
0	0
0	0
0	0
0	0
0	51
0	51
0	98
0	98
0	98
0	78
0	64
0	5
0	3
0	3
0	0
1	0
0	0
0	49
0	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
64	16
0	3
0	3
0	3
0	0
0	0
0	0
1	0
0	0
0	0
0	0
3	11
0	8
0	3
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	15
0	15
0	0
0	0
0	5
0	0
3	10
0	37
0	156
0	158
0	158
0	42
0	39
0	23
0	7
0	6
0	4
0	0
0	0
2	61
0	0
0	1
6	44
0	5
0	0
0	0
0	0
0	86
0	0
0	86
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
3	4
0	0
0	0
0	0
0	0
0	0
0	0
0	42
0	42
0	42
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	5
0	6
8	95
1	2
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
216	4
0	4
11	1
0	0
0	0
0	123
0	0
0	0
0	11
0	113
0	0
0	121
0	0
0	179
0	178
0	175
0	25
0	180
0	7
0	7
0	4
0	4
0	173
0	180
0	176
0	4
0	180
0	178
0	173
0	4
0	177
0	3
0	7
0	177
0	178
0	183
0	181
0	181
0	183
0	4
0	173
0	0
0	173
0	174
0	173
0	115
0	0
0	0
0	23
0	2
0	23
0	0
0	12
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	47
0	0
4	47
0	0
0	0
0	0
0	0
0	33
0	33
0	0
0	0
0	23
0	0
0	0
0	0
0	0
0	0
0	17
0	30
0	3
0	0
0	0
0	0
0	28
0	0
0	0
0	0
0	0
0	11
0	11
0	0
153	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	75
0	75
0	0
0	0
0	0
0	0
0	47
0	0
0	0
0	0
0	0
0	0
0	0
0	75
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	0
0	10
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	114
0	8
0	39
0	114
0	8
0	21
0	2
4	73
0	56
0	18
0	3
0	5
0	10
0	1
8	8
0	0
0	73
0	73
2	72
0	72
0	115
0	0
0	115
0	72
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	11
0	11
0	2
0	0
0	0
4	17
0	24
0	11
0	0
0	23
0	24
0	18
0	0
0	0
0	0
0	0
0	9
0	9
0	5
0	0
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	1
0	1
0	0
0	2
0	0
0	5
0	0
0	0
0	5
0	1
0	0
0	0
0	0
0	0
0	0
2	1
0	0
178	32
0	32
0	3
0	3
0	0
0	0
0	0
0	0
3	15
0	0
0	0
0	0
0	0
0	4
0	4
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	70
0	72
0	3
0	72
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	103
0	4
0	3
0	0
0	0
105	86
0	3
0	0
0	4
0	4
0	0
0	5
0	0
0	152
0	151
0	0
0	152
0	2
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	260
0	0
0	0
0	0
0	0
0	260
0	0
15	267
0	149
0	0
0	0
0	171
0	29
0	5
0	4
49	5
2	48
0	258
0	258
0	0
0	1
0	151
0	0
0	0
0	30
0	30
0	35
0	33
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
11	0
0	0
0	0
0	0
1	1
0	0
0	0
0	89
0	89
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	40
0	0
0	0
0	0
15	0
0	0
0	0
0	19
0	0
7	75
0	293
0	11
0	358
0	10
3	10
0	3
0	272
0	0
0	51
0	0
0	0
0	0
0	0
0	3
0	0
0	1
0	2
0	32
1	0
0	32
0	0
0	0
0	32
0	1
4	34
0	2
0	0
1	0
0	3
0	1
4	34
0	0
0	0
0	0
0	19
0	0
0	0
0	0
7	0
0	0
0	0
30	281
0	223
1	0
0	7
0	7
6	0
0	0
1	20
0	20
0	20
39	12
0	0
0	6
0	0
0	0
0	0
0	3
0	0
0	0
4	497
0	0
0	0
0	0
0	0
0	0
0	0
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	13
0	13
0	13
0	13
0	2
0	0
7	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	36
0	31
0	31
0	4
0	5
0	4
0	4
0	0
2	0
0	0
0	5
0	0
0	0
0	0
0	0
0	7
0	0
0	1
0	7
69	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
303	22
0	0
0	22
0	0
0	42
0	0
0	0
0	42
0	42
0	42
0	0
0	0
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	2
0	0
27	2
0	2
0	0
0	0
